id,name,gender,movie_id,title,order
84214.0,Taylor Lautner,2.0,18239,The Twilight Saga: New Moon,2
12073.0,Mike Myers,2.0,808,Shrek,0
776.0,Eddie Murphy,2.0,808,Shrek,1
6941.0,Cameron Diaz,1.0,808,Shrek,2
1892.0,Matt Damon,2.0,38050,The Adjustment Bureau,0
5081.0,Emily Blunt,1.0,38050,The Adjustment Bureau,1
21134.0,John Slattery,2.0,38050,The Adjustment Bureau,2
1269.0,Kevin Costner,2.0,8367,Robin Hood: Prince of Thieves,0
192.0,Morgan Freeman,2.0,8367,Robin Hood: Prince of Thieves,1
2224.0,Christian Slater,2.0,8367,Robin Hood: Prince of Thieves,2
500.0,Tom Cruise,2.0,9390,Jerry Maguire,0
9777.0,Cuba Gooding Jr.,2.0,9390,Jerry Maguire,1
9137.0,Renée Zellweger,1.0,9390,Jerry Maguire,2
13240.0,Mark Wahlberg,2.0,72105,Ted,0
18973.0,Mila Kunis,1.0,72105,Ted,1
52139.0,Seth MacFarlane,2.0,72105,Ted,2
514.0,Jack Nicholson,2.0,2898,As Good as It Gets,0
9994.0,Helen Hunt,1.0,2898,As Good as It Gets,1
17141.0,Greg Kinnear,2.0,2898,As Good as It Gets,2
2157.0,Robin Williams,2.0,10312,Patch Adams,0
1233.0,Philip Seymour Hoffman,2.0,10312,Patch Adams,1
4029.0,Bob Gunton,2.0,10312,Patch Adams,2
23659.0,Will Ferrell,2.0,109443,Anchorman 2: The Legend Continues,0
4495.0,Steve Carell,2.0,109443,Anchorman 2: The Legend Continues,1
22226.0,Paul Rudd,2.0,109443,Anchorman 2: The Legend Continues,2
19292.0,Adam Sandler,2.0,2022,Mr. Deeds,0
1920.0,Winona Ryder,1.0,2022,Mr. Deeds,1
1241.0,John Turturro,2.0,2022,Mr. Deeds,2
518627.0,Joel Courtney,2.0,37686,Super 8,0
18050.0,Elle Fanning,1.0,37686,Super 8,1
518628.0,Riley Griffiths,2.0,37686,Super 8,2
1204.0,Julia Roberts,1.0,462,Erin Brockovich,0
3926.0,Albert Finney,0.0,462,Erin Brockovich,1
6383.0,Aaron Eckhart,2.0,462,Erin Brockovich,2
11661.0,Kate Hudson,1.0,9919,How to Lose a Guy in 10 Days,0
10297.0,Matthew McConaughey,2.0,9919,How to Lose a Guy in 10 Days,1
17696.0,Kathryn Hahn,1.0,9919,How to Lose a Guy in 10 Days,2
21007.0,Jonah Hill,2.0,187017,22 Jump Street,0
38673.0,Channing Tatum,2.0,187017,22 Jump Street,1
54697.0,Dave Franco,2.0,187017,22 Jump Street,2
287.0,Brad Pitt,2.0,628,Interview with the Vampire,0
500.0,Tom Cruise,2.0,628,Interview with the Vampire,1
205.0,Kirsten Dunst,1.0,628,Interview with the Vampire,2
206.0,Jim Carrey,2.0,10201,Yes Man,0
11664.0,Zooey Deschanel,1.0,10201,Yes Man,1
82666.0,Rhys Darby,2.0,10201,Yes Man,2
18918.0,Dwayne Johnson,2.0,302699,Central Intelligence,0
55638.0,Kevin Hart,2.0,302699,Central Intelligence,1
39388.0,Amy Ryan,1.0,302699,Central Intelligence,2
1204.0,Julia Roberts,1.0,9441,Stepmom,0
4038.0,Susan Sarandon,1.0,9441,Stepmom,1
228.0,Ed Harris,2.0,9441,Stepmom,2
23659.0,Will Ferrell,2.0,274167,Daddy's Home,0
13240.0,Mark Wahlberg,2.0,274167,Daddy's Home,1
1817.0,Linda Cardellini,1.0,274167,Daddy's Home,2
5064.0,Meryl Streep,1.0,224141,Into the Woods,0
5081.0,Emily Blunt,1.0,224141,Into the Woods,1
55466.0,James Corden,2.0,224141,Into the Woods,2
5292.0,Denzel Washington,2.0,388,Inside Man,0
2296.0,Clive Owen,2.0,388,Inside Man,1
1038.0,Jodie Foster,1.0,388,Inside Man,2
2461.0,Mel Gibson,2.0,2112,Payback,0
10823.0,Kris Kristofferson,2.0,2112,Payback,1
2518.0,Gregg Henry,2.0,2112,Payback,2
350.0,Laura Linney,1.0,10329,Congo,0
21043.0,Dylan Walsh,2.0,10329,Congo,1
8874.0,Ernie Hudson,2.0,10329,Congo,2
1892.0,Matt Damon,2.0,74465,We Bought a Zoo,0
1245.0,Scarlett Johansson,1.0,74465,We Bought a Zoo,1
19159.0,Thomas Haden Church,2.0,74465,We Bought a Zoo,2
2963.0,Nicolas Cage,2.0,13811,Knowing,0
9827.0,Rose Byrne,1.0,13811,Knowing,1
77334.0,Chandler Canterbury,2.0,13811,Knowing,2
10297.0,Matthew McConaughey,2.0,6877,Failure to Launch,0
520.0,Sarah Jessica Parker,1.0,6877,Failure to Launch,1
11664.0,Zooey Deschanel,1.0,6877,Failure to Launch,2
3489.0,Naomi Watts,1.0,10320,The Ring Two,0
1284159.0,Simon Baker,2.0,10320,The Ring Two,1
20.0,Elizabeth Perkins,1.0,10320,The Ring Two,2
4495.0,Steve Carell,2.0,50646,"Crazy, Stupid, Love.",0
1231.0,Julianne Moore,1.0,50646,"Crazy, Stupid, Love.",1
30614.0,Ryan Gosling,2.0,50646,"Crazy, Stupid, Love.",2
1532.0,Bill Murray,2.0,8920,Garfield,0
33654.0,Breckin Meyer,2.0,8920,Garfield,1
33259.0,Jennifer Love Hewitt,1.0,8920,Garfield,2
12898.0,Tim Allen,2.0,13673,Christmas with the Kranks,0
8944.0,Jamie Lee Curtis,1.0,13673,Christmas with the Kranks,1
707.0,Dan Aykroyd,2.0,13673,Christmas with the Kranks,2
287.0,Brad Pitt,2.0,60308,Moneyball,0
21007.0,Jonah Hill,2.0,60308,Moneyball,1
1233.0,Philip Seymour Hoffman,2.0,60308,Moneyball,2
4483.0,Dustin Hoffman,2.0,6950,Outbreak,0
14343.0,Rene Russo,1.0,6950,Outbreak,1
192.0,Morgan Freeman,2.0,6950,Outbreak,2
3896.0,Liam Neeson,2.0,225574,Non-Stop,0
1231.0,Julianne Moore,1.0,225574,Non-Stop,1
59233.0,Scoot McNairy,2.0,225574,Non-Stop,2
18918.0,Dwayne Johnson,2.0,13836,Race to Witch Mountain,0
1285.0,AnnaSophia Robb,1.0,13836,Race to Witch Mountain,1
23498.0,Alexander Ludwig,2.0,13836,Race to Witch Mountain,2
524.0,Natalie Portman,1.0,752,V for Vendetta,0
1331.0,Hugo Weaving,2.0,752,V for Vendetta,1
9029.0,Stephen Rea,2.0,752,V for Vendetta,2
18897.0,Jackie Chan,2.0,6038,Shanghai Knights,0
887.0,Owen Wilson,2.0,6038,Shanghai Knights,1
49734.0,Fann Wong,1.0,6038,Shanghai Knights,2
23659.0,Will Ferrell,2.0,9975,Curious George,0
69597.0,Drew Barrymore,1.0,9975,Curious George,1
212.0,David Cross,2.0,9975,Curious George,2
49265.0,Lindsay Lohan,1.0,11451,Herbie Fully Loaded,0
2232.0,Michael Keaton,2.0,11451,Herbie Fully Loaded,1
2876.0,Matt Dillon,2.0,11451,Herbie Fully Loaded,2
3392.0,Michael Douglas,2.0,12103,Don't Say a Word,0
48.0,Sean Bean,2.0,12103,Don't Say a Word,1
328.0,Brittany Murphy,1.0,12103,Don't Say a Word,2
17604.0,Jeremy Renner,2.0,60304,Hansel & Gretel: Witch Hunters,0
59620.0,Gemma Arterton,1.0,60304,Hansel & Gretel: Witch Hunters,1
10696.0,Famke Janssen,1.0,60304,Hansel & Gretel: Witch Hunters,2
1205.0,Richard Gere,2.0,2251,Unfaithful,0
2882.0,Diane Lane,1.0,2251,Unfaithful,1
15533.0,Olivier Martinez,2.0,2251,Unfaithful,2
61363.0,Alex Pettyfer,2.0,46529,I Am Number Four,0
18082.0,Timothy Olyphant,2.0,46529,I Am Number Four,1
20374.0,Teresa Palmer,1.0,46529,I Am Number Four,2
1461.0,George Clooney,2.0,231,Syriana,0
1892.0,Matt Damon,2.0,231,Syriana,1
2954.0,Jeffrey Wright,2.0,231,Syriana,2
18473.0,James Badge Dale,2.0,300671,13 Hours: The Secret Soldiers of Benghazi,0
17697.0,John Krasinski,2.0,300671,13 Hours: The Secret Soldiers of Benghazi,1
94864.0,Max Martini,2.0,300671,13 Hours: The Secret Soldiers of Benghazi,2
8688.0,Diego Luna,2.0,228326,The Book of Life,0
38673.0,Channing Tatum,2.0,228326,The Book of Life,1
8691.0,Zoe Saldana,1.0,228326,The Book of Life,2
3.0,Harrison Ford,2.0,9754,Firewall,0
6162.0,Paul Bettany,2.0,9754,Firewall,1
12519.0,Virginia Madsen,1.0,9754,Firewall,2
190.0,Clint Eastwood,2.0,66,Absolute Power,0
193.0,Gene Hackman,2.0,66,Absolute Power,1
228.0,Ed Harris,2.0,66,Absolute Power,2
3416.0,Demi Moore,1.0,4421,G.I. Jane,0
110.0,Viggo Mortensen,2.0,4421,G.I. Jane,1
10774.0,Anne Bancroft,1.0,4421,G.I. Jane,2
3392.0,Michael Douglas,2.0,2649,The Game,0
2228.0,Sean Penn,2.0,2649,The Game,1
13549.0,Deborah Kara Unger,1.0,2649,The Game,2
8329.0,Radha Mitchell,1.0,588,Silent Hill,0
48.0,Sean Bean,2.0,588,Silent Hill,1
8332.0,Laurie Holden,1.0,588,Silent Hill,2
6384.0,Keanu Reeves,2.0,10393,The Replacements,0
193.0,Gene Hackman,2.0,10393,The Replacements,1
35980.0,Brooke Langton,1.0,10393,The Replacements,2
21593.0,Jason Biggs,2.0,71552,American Reunion,0
21595.0,Alyson Hannigan,1.0,71552,American Reunion,1
57599.0,Seann William Scott,2.0,71552,American Reunion,2
2231.0,Samuel L. Jackson,2.0,9631,The Negotiator,0
1979.0,Kevin Spacey,2.0,9631,The Negotiator,1
52.0,David Morse,2.0,9631,The Negotiator,2
30315.0,Richard Armitage,2.0,216282,Into the Storm,0
86468.0,Sarah Wayne Callies,1.0,216282,Into the Storm,1
59841.0,Matt Walsh,2.0,216282,Into the Storm,2
776.0,Eddie Murphy,2.0,306,Beverly Hills Cop III,0
777.0,Judge Reinhold,2.0,306,Beverly Hills Cop III,1
1210.0,Héctor Elizondo,2.0,306,Beverly Hills Cop III,2
16170.0,Zach Galligan,2.0,928,Gremlins 2: The New Batch,0
16171.0,Phoebe Cates,1.0,928,Gremlins 2: The New Batch,1
5589.0,John Glover,2.0,928,Gremlins 2: The New Batch,2
3087.0,Robert Duvall,2.0,205587,The Judge,0
3223.0,Robert Downey Jr.,2.0,205587,The Judge,1
21657.0,Vera Farmiga,1.0,205587,The Judge,2
1461.0,George Clooney,2.0,6623,The Peacemaker,0
2227.0,Nicole Kidman,1.0,6623,The Peacemaker,1
15320.0,Marcel Iureș,2.0,6623,The Peacemaker,2
63.0,Milla Jovovich,1.0,1577,Resident Evil: Apocalypse,0
7055.0,Sienna Guillory,1.0,1577,Resident Evil: Apocalypse,1
18041.0,Oded Fehr,2.0,1577,Resident Evil: Apocalypse,2
9137.0,Renée Zellweger,1.0,9801,Bridget Jones: The Edge of Reason,0
3291.0,Hugh Grant,2.0,9801,Bridget Jones: The Edge of Reason,1
5472.0,Colin Firth,2.0,9801,Bridget Jones: The Edge of Reason,2
5292.0,Denzel Washington,2.0,2116,Out of Time,0
8170.0,Eva Mendes,1.0,2116,Out of Time,1
5411.0,Sanaa Lathan,1.0,2116,Out of Time,2
23880.0,Steven Seagal,2.0,9624,On Deadly Ground,0
3895.0,Michael Caine,2.0,9624,On Deadly Ground,1
6720.0,Joan Chen,1.0,9624,On Deadly Ground,2
84214.0,Taylor Lautner,2.0,14199,The Adventures of Sharkboy and Lavagirl,0
84517.0,Taylor Dooley,0.0,14199,The Adventures of Sharkboy and Lavagirl,1
4741.0,Cayden Boyd,2.0,14199,The Adventures of Sharkboy and Lavagirl,2
6193.0,Leonardo DiCaprio,2.0,1907,The Beach,0
19866.0,Guillaume Canet,2.0,1907,The Beach,1
3063.0,Tilda Swinton,1.0,1907,The Beach,2
11661.0,Kate Hudson,1.0,4599,Raising Helen,0
38405.0,John Corbett,2.0,4599,Raising Helen,1
3234.0,Joan Cusack,1.0,4599,Raising Helen,2
112013.0,Rain,2.0,22832,Ninja Assassin,0
2038.0,Naomie Harris,1.0,22832,Ninja Assassin,1
61697.0,Sung Kang,2.0,22832,Ninja Assassin,2
1269.0,Kevin Costner,2.0,10390,For Love of the Game,0
11164.0,Kelly Preston,1.0,10390,For Love of the Game,1
4764.0,John C. Reilly,2.0,10390,For Love of the Game,2
3416.0,Demi Moore,1.0,9879,Striptease,0
16475.0,Burt Reynolds,2.0,9879,Striptease,1
23346.0,Armand Assante,2.0,9879,Striptease,2
887.0,Owen Wilson,2.0,38579,Marmaduke,0
54693.0,Emma Stone,1.0,38579,Marmaduke,1
41798.0,George Lopez,2.0,38579,Marmaduke,2
1892.0,Matt Damon,2.0,44603,Hereafter,0
18997.0,Bryce Dallas Howard,1.0,44603,Hereafter,1
142365.0,George McLaren,2.0,44603,Hereafter,2
18277.0,Sandra Bullock,1.0,11892,Murder by Numbers,0
21343.0,Ben Chaplin,2.0,11892,Murder by Numbers,1
30614.0,Ryan Gosling,2.0,11892,Murder by Numbers,2
16483.0,Sylvester Stallone,2.0,9691,Assassins,0
3131.0,Antonio Banderas,2.0,9691,Assassins,1
1231.0,Julianne Moore,1.0,9691,Assassins,2
16790.0,Gaspard Ulliel,2.0,1248,Hannibal Rising,0
16789.0,Aaran Thomas,0.0,1248,Hannibal Rising,1
643.0,Gong Li,1.0,1248,Hannibal Rising,2
62.0,Bruce Willis,2.0,12220,The Story of Us,0
1160.0,Michelle Pfeiffer,1.0,12220,The Story of Us,1
3026.0,Rob Reiner,2.0,12220,The Story of Us,2
36592.0,Saoirse Ronan,1.0,72710,The Host,0
9824.0,Diane Kruger,1.0,72710,The Host,1
105727.0,Jake Abel,2.0,72710,The Host,2
8891.0,John Travolta,2.0,10782,Basic,0
935.0,Connie Nielsen,1.0,10782,Basic,1
2231.0,Samuel L. Jackson,2.0,10782,Basic,2
190.0,Clint Eastwood,2.0,9573,Blood Work,0
8447.0,Jeff Daniels,2.0,9573,Blood Work,1
5657.0,Anjelica Huston,1.0,9573,Blood Work,2
2296.0,Clive Owen,2.0,4959,The International,0
3489.0,Naomi Watts,1.0,4959,The International,1
12647.0,Armin Mueller-Stahl,2.0,4959,The International,2
6856.0,Kurt Russell,2.0,10061,Escape from L.A.,0
825.0,Stacy Keach,2.0,10061,Escape from L.A.,1
884.0,Steve Buscemi,2.0,10061,Escape from L.A.,2
116027.0,Eli Marienthal,2.0,10386,The Iron Giant,0
4491.0,Jennifer Aniston,1.0,10386,The Iron Giant,1
12835.0,Vin Diesel,2.0,10386,The Iron Giant,2
1532.0,Bill Murray,2.0,421,The Life Aquatic with Steve Zissou,0
5657.0,Anjelica Huston,1.0,421,The Life Aquatic with Steve Zissou,1
112.0,Cate Blanchett,1.0,421,The Life Aquatic with Steve Zissou,2
10297.0,Matthew McConaughey,2.0,316152,Free State of Jones,0
1216606.0,Gugu Mbatha-Raw,1.0,316152,Free State of Jones,1
932967.0,Mahershala Ali,2.0,316152,Free State of Jones,2
1979.0,Kevin Spacey,2.0,11615,The Life of David Gale,0
204.0,Kate Winslet,1.0,11615,The Life of David Gale,1
350.0,Laura Linney,1.0,11615,The Life of David Gale,2
2176.0,Tommy Lee Jones,2.0,13498,Man of the House,0
5726.0,Cedric the Entertainer,2.0,13498,Man of the House,1
37936.0,Christina Milian,1.0,13498,Man of the House,2
3896.0,Liam Neeson,2.0,241554,Run All Night,0
228.0,Ed Harris,2.0,241554,Run All Night,1
92404.0,Joel Kinnaman,2.0,241554,Run All Night,2
3489.0,Naomi Watts,1.0,2252,Eastern Promises,0
110.0,Viggo Mortensen,2.0,2252,Eastern Promises,1
1925.0,Vincent Cassel,2.0,2252,Eastern Promises,2
8167.0,Paul Walker,2.0,11968,Into the Blue,0
56731.0,Jessica Alba,1.0,11968,Into the Blue,1
1894.0,Scott Caan,2.0,11968,Into the Blue,2
63.0,Milla Jovovich,1.0,10047,The Messenger: The Story of Joan of Arc,0
4483.0,Dustin Hoffman,2.0,10047,The Messenger: The Story of Joan of Arc,1
6450.0,Faye Dunaway,1.0,10047,The Messenger: The Story of Joan of Arc,2
62862.0,Danny McBride,2.0,38319,Your Highness,0
17051.0,James Franco,2.0,38319,Your Highness,1
524.0,Natalie Portman,1.0,38319,Your Highness,2
8784.0,Daniel Craig,2.0,69668,Dream House,0
3489.0,Naomi Watts,1.0,69668,Dream House,1
3293.0,Rachel Weisz,1.0,69668,Dream House,2
8891.0,John Travolta,2.0,9770,Mad City,0
4483.0,Dustin Hoffman,2.0,9770,Mad City,1
18658.0,Mia Kirshner,1.0,9770,Mad City,2
3266.0,Joe Mantegna,2.0,11212,Baby's Day Out,0
6684.0,Lara Flynn Boyle,1.0,11212,Baby's Day Out,1
532.0,Joe Pantoliano,2.0,11212,Baby's Day Out,2
3416.0,Demi Moore,1.0,10533,The Scarlet Letter,0
64.0,Gary Oldman,2.0,10533,The Scarlet Letter,1
3087.0,Robert Duvall,2.0,10533,The Scarlet Letter,2
3489.0,Naomi Watts,1.0,38363,Fair Game,0
2228.0,Sean Penn,2.0,38363,Fair Game,1
15232.0,Ty Burrell,2.0,38363,Fair Game,2
116.0,Keira Knightley,1.0,9923,Domino,0
2295.0,Mickey Rourke,2.0,9923,Domino,1
25616.0,Edgar Ramírez,2.0,9923,Domino,2
16560.0,David Caruso,2.0,11863,Jade,0
9625.0,Linda Fiorentino,1.0,11863,Jade,1
9046.0,Chazz Palminteri,2.0,11863,Jade,2
17276.0,Gerard Butler,2.0,18501,Gamer,0
53820.0,Michael C. Hall,2.0,18501,Gamer,1
33235.0,Logan Lerman,2.0,18501,Gamer,2
71375.0,Alden Ehrenreich,2.0,109491,Beautiful Creatures,0
587823.0,Alice Englert,0.0,109491,Beautiful Creatures,1
16940.0,Jeremy Irons,0.0,109491,Beautiful Creatures,2
2157.0,Robin Williams,2.0,9275,Death to Smoochy,0
2229.0,Catherine Keener,1.0,9275,Death to Smoochy,1
819.0,Edward Norton,2.0,9275,Death to Smoochy,2
7399.0,Ben Stiller,2.0,329833,Zoolander 2,0
887.0,Owen Wilson,2.0,329833,Zoolander 2,1
23659.0,Will Ferrell,2.0,329833,Zoolander 2,2
887.0,Owen Wilson,2.0,12634,The Big Bounce,0
192.0,Morgan Freeman,2.0,12634,The Big Bounce,1
33.0,Gary Sinise,2.0,12634,The Big Bounce,2
52865.0,Garry Shandling,2.0,10416,What Planet Are You From?,0
516.0,Annette Bening,1.0,10416,What Planet Are You From?,1
1230.0,John Goodman,2.0,10416,What Planet Are You From?,2
2963.0,Nicolas Cage,2.0,47327,Drive Angry,0
55085.0,Amber Heard,1.0,47327,Drive Angry,1
886.0,William Fichtner,2.0,47327,Drive Angry,2
55751.0,Kristin Kreuk,1.0,15268,Street Fighter: The Legend of Chun-Li,0
21594.0,Chris Klein,2.0,15268,Street Fighter: The Legend of Chun-Li,1
2203.0,Neal McDonough,2.0,15268,Street Fighter: The Legend of Chun-Li,2
1336.0,Jet Li,2.0,10796,The One,0
976.0,Jason Statham,2.0,10796,The One,1
17832.0,Carla Gugino,1.0,10796,The One,2
57906.0,Andrew Dice Clay,0.0,9548,The Adventures of Ford Fairlane,0
10681.0,Wayne Newton,2.0,9548,The Adventures of Ford Fairlane,1
12949.0,Priscilla Presley,1.0,9548,The Adventures of Ford Fairlane,2
90451.0,Tom Sturridge,2.0,18947,The Boat That Rocked,0
1233.0,Philip Seymour Hoffman,2.0,18947,The Boat That Rocked,1
7026.0,Rhys Ifans,2.0,18947,The Boat That Rocked,2
3392.0,Michael Douglas,2.0,1900,Traffic,0
1121.0,Benicio del Toro,2.0,1900,Traffic,1
16429.0,Jacob Vargas,2.0,1900,Traffic,2
3.0,Harrison Ford,2.0,89,Indiana Jones and the Last Crusade,0
738.0,Sean Connery,2.0,89,Indiana Jones and the Last Crusade,1
656.0,Denholm Elliott,2.0,89,Indiana Jones and the Last Crusade,2
116.0,Keira Knightley,1.0,96724,Anna Karenina,0
9642.0,Jude Law,2.0,96724,Anna Karenina,1
27428.0,Aaron Taylor-Johnson,2.0,96724,Anna Karenina,2
82191.0,Sharlto Copley,2.0,198184,Chappie,0
76788.0,Dev Patel,2.0,198184,Chappie,1
985041.0,Ninja,0.0,198184,Chappie,2
5292.0,Denzel Washington,2.0,9481,The Bone Collector,0
11701.0,Angelina Jolie,1.0,9481,The Bone Collector,1
15758.0,Queen Latifah,1.0,9481,The Bone Collector,2
1038.0,Jodie Foster,1.0,4547,Panic Room,0
37917.0,Kristen Stewart,1.0,4547,Panic Room,1
2178.0,Forest Whitaker,2.0,4547,Panic Room,2
58058.0,Lochlyn Munro,2.0,53953,The Tooth Fairy,0
54634.0,Chandra West,1.0,53953,The Tooth Fairy,1
33355.0,Steve Bacic,2.0,53953,The Tooth Fairy,2
1461.0,George Clooney,2.0,6415,Three Kings,0
13240.0,Mark Wahlberg,2.0,6415,Three Kings,1
9778.0,Ice Cube,2.0,6415,Three Kings,2
2524.0,Tom Hardy,2.0,181283,Child 44,0
64.0,Gary Oldman,2.0,181283,Child 44,1
87722.0,Noomi Rapace,1.0,181283,Child 44,2
9777.0,Cuba Gooding Jr.,2.0,9896,Rat Race,0
13922.0,Seth Green,2.0,9896,Rat Race,1
2395.0,Whoopi Goldberg,1.0,9896,Rat Race,2
1229.0,Jeff Bridges,2.0,167,K-PAX,0
1979.0,Kevin Spacey,2.0,167,K-PAX,1
1980.0,Mary McCormack,1.0,167,K-PAX,2
5344.0,Meg Ryan,1.0,11232,Kate & Leopold,0
6968.0,Hugh Jackman,2.0,11232,Kate & Leopold,1
23626.0,Liev Schreiber,2.0,11232,Kate & Leopold,2
13918.0,Elizabeth Hurley,1.0,1636,Bedazzled,0
18269.0,Brendan Fraser,2.0,1636,Bedazzled,1
1518.0,Frances O'Connor,1.0,1636,Bedazzled,2
1205.0,Richard Gere,2.0,2148,The Cotton Club,0
66804.0,Gregory Hines,2.0,2148,The Cotton Club,1
2882.0,Diane Lane,1.0,2148,The Cotton Club,2
934.0,Russell Crowe,2.0,5176,3:10 to Yuma,0
3894.0,Christian Bale,2.0,5176,3:10 to Yuma,1
33235.0,Logan Lerman,2.0,5176,3:10 to Yuma,2
3896.0,Liam Neeson,2.0,260346,Taken 3,0
2178.0,Forest Whitaker,2.0,260346,Taken 3,1
11825.0,Maggie Grace,1.0,260346,Taken 3,2
1461.0,George Clooney,2.0,1389,Out of Sight,0
16866.0,Jennifer Lopez,1.0,1389,Out of Sight,1
10182.0,Ving Rhames,2.0,1389,Out of Sight,2
206.0,Jim Carrey,2.0,9894,The Cable Guy,0
4756.0,Matthew Broderick,2.0,9894,The Cable Guy,1
41087.0,Leslie Mann,1.0,9894,The Cable Guy,2
52763.0,Aamir Khan,2.0,7504,Earth,0
53372.0,Nandita Das,1.0,7504,Earth,1
53373.0,Maia Sethna,0.0,7504,Earth,2
6449.0,Warren Beatty,2.0,8592,Dick Tracy,0
1158.0,Al Pacino,2.0,8592,Dick Tracy,1
3125.0,Madonna,1.0,8592,Dick Tracy,2
517.0,Pierce Brosnan,2.0,913,The Thomas Crown Affair,0
14343.0,Rene Russo,1.0,913,The Thomas Crown Affair,1
5724.0,Denis Leary,2.0,913,The Thomas Crown Affair,2
69597.0,Drew Barrymore,1.0,11091,Riding in Cars with Boys,0
18324.0,Steve Zahn,2.0,11091,Riding in Cars with Boys,1
28472.0,Adam Garcia,2.0,11091,Riding in Cars with Boys,2
16483.0,Sylvester Stallone,2.0,1368,First Blood,0
16554.0,Richard Crenna,2.0,1368,First Blood,1
6197.0,Brian Dennehy,2.0,1368,First Blood,2
1190206.0,Donatas Banionis,2.0,593,Solaris,0
1190211.0,Natalya Bondarchuk,0.0,593,Solaris,1
8474.0,Jüri Järvet,2.0,593,Solaris,2
15903.0,George Carlin,2.0,5393,Happily N'Ever After,0
43120.0,Andy Dick,2.0,5393,Happily N'Ever After,1
11863.0,Sarah Michelle Gellar,1.0,5393,Happily N'Ever After,2
1204.0,Julia Roberts,1.0,9095,Mary Reilly,0
6949.0,John Malkovich,2.0,9095,Mary Reilly,1
47722.0,George Cole,2.0,9095,Mary Reilly,2
1204.0,Julia Roberts,1.0,8874,My Best Friend's Wedding,0
20212.0,Dermot Mulroney,2.0,8874,My Best Friend's Wedding,1
6941.0,Cameron Diaz,1.0,8874,My Best Friend's Wedding,2
1204.0,Julia Roberts,1.0,11467,America's Sweethearts,0
7904.0,Billy Crystal,2.0,11467,America's Sweethearts,1
1922.0,Catherine Zeta-Jones,1.0,11467,America's Sweethearts,2
1158.0,Al Pacino,2.0,320,Insomnia,0
2157.0,Robin Williams,2.0,320,Insomnia,1
448.0,Hilary Swank,1.0,320,Insomnia,2
2387.0,Patrick Stewart,2.0,199,Star Trek: First Contact,0
2388.0,Jonathan Frakes,2.0,199,Star Trek: First Contact,1
1213786.0,Brent Spiner,2.0,199,Star Trek: First Contact,2
16851.0,Josh Brolin,2.0,20533,Jonah Hex,0
6949.0,John Malkovich,2.0,20533,Jonah Hex,1
19537.0,Megan Fox,1.0,20533,Jonah Hex,2
5292.0,Denzel Washington,2.0,10684,Courage Under Fire,0
5344.0,Meg Ryan,1.0,10684,Courage Under Fire,1
38560.0,Lou Diamond Phillips,2.0,10684,Courage Under Fire,2
206.0,Jim Carrey,2.0,1624,Liar Liar,0
16307.0,Maura Tierney,1.0,1624,Liar Liar,1
2130.0,Cary Elwes,2.0,1624,Liar Liar,2
17419.0,Bryan Cranston,2.0,325789,The Infiltrator,0
9824.0,Diane Kruger,1.0,325789,The Infiltrator,1
5723.0,John Leguizamo,2.0,325789,The Infiltrator,2
3359.0,Laurence Olivier,2.0,113464,Inchon,0
14061.0,Jacqueline Bisset,1.0,113464,Inchon,1
856.0,Ben Gazzara,2.0,113464,Inchon,2
1230.0,John Goodman,2.0,888,The Flintstones,0
20.0,Elizabeth Perkins,1.0,888,The Flintstones,1
8872.0,Rick Moranis,2.0,888,The Flintstones,2
3896.0,Liam Neeson,2.0,82675,Taken 2,0
11825.0,Maggie Grace,1.0,82675,Taken 2,1
10696.0,Famke Janssen,1.0,82675,Taken 2,2
6736.0,Pamela Anderson,1.0,4256,Scary Movie 3,0
35597.0,Jenny McCarthy,1.0,4256,Scary Movie 3,1
35799.0,Marny Eng,1.0,4256,Scary Movie 3,2
18277.0,Sandra Bullock,1.0,1493,Miss Congeniality,0
4589.0,Benjamin Bratt,2.0,1493,Miss Congeniality,1
3895.0,Michael Caine,2.0,1493,Miss Congeniality,2
18269.0,Brendan Fraser,2.0,88751,Journey to the Center of the Earth,0
27972.0,Josh Hutcherson,2.0,88751,Journey to the Center of the Earth,1
70785.0,Anita Briem,1.0,88751,Journey to the Center of the Earth,2
1813.0,Anne Hathaway,1.0,11130,The Princess Diaries 2: Royal Engagement,0
5823.0,Julie Andrews,1.0,11130,The Princess Diaries 2: Royal Engagement,1
1210.0,Héctor Elizondo,2.0,11130,The Princess Diaries 2: Royal Engagement,2
1204.0,Julia Roberts,1.0,9944,The Pelican Brief,0
5292.0,Denzel Washington,2.0,9944,The Pelican Brief,1
9880.0,Sam Shepard,2.0,9944,The Pelican Brief,2
4038.0,Susan Sarandon,1.0,10731,The Client,0
2176.0,Tommy Lee Jones,2.0,10731,The Client,1
18248.0,Mary-Louise Parker,1.0,10731,The Client,2
514.0,Jack Nicholson,2.0,7350,The Bucket List,0
192.0,Morgan Freeman,2.0,7350,The Bucket List,1
52601.0,Sean Hayes,2.0,7350,The Bucket List,2
3.0,Harrison Ford,2.0,9869,Patriot Games,0
10427.0,Anne Archer,1.0,9869,Patriot Games,1
29459.0,Patrick Bergin,2.0,9869,Patriot Games,2
16866.0,Jennifer Lopez,1.0,4379,Monster-in-Law,0
6352.0,Jane Fonda,1.0,4379,Monster-in-Law,1
15424.0,Michael Vartan,2.0,4379,Monster-in-Law,2
6968.0,Hugh Jackman,2.0,146233,Prisoners,0
